Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)
5.335	0.0287731
5.336	0.0290082
5.337	0.0292159
5.338	0.0290831
5.339	0.0287386
5.34	0.0284253
5.341	0.0285263
5.342	0.0288915
5.343	0.0292182
5.344	0.029186
5.345	0.0292675
5.346	0.0294467
5.347	0.0297811
5.348	0.0297811
5.349	0.0303972
5.35	0.0303304
5.351	0.029983
5.352	0.0297972
5.353	0.0301589
5.354	0.0301589
5.355	0.0304385
5.356	0.030033
5.357	0.0296748
5.358	0.0294985
5.359	0.0295899
5.36	0.0297691
5.361	0.0295309
5.362	0.029073
5.363	0.0286876
5.364	0.0287442
5.365	0.0287442
5.366	0.0287442
5.367	0.0287442
5.368	0.0285463
5.369	0.028581
5.37	0.0289878
5.371	0.0294029
5.372	0.02947
5.373	0.0293553
5.374	0.0295116
5.375	0.0298457
5.376	0.0302154
5.377	0.0301922
5.378	0.0297973
5.379	0.0294567
5.38	0.0297656
5.381	0.0301068
5.382	0.0301068
5.383	0.0300559
5.384	0.0296853
5.385	0.0293974
5.386	0.0293195
5.387	0.029543
5.388	0.0294933
5.389	0.0291641
5.39	0.0288152
5.391	0.0285612
5.392	0.0286806
5.393	0.0289564
5.394	0.0289659
5.395	0.0286414
5.396	0.0284578
5.397	0.0287988
5.398	0.0292202
5.399	0.0293916
5.4	0.0292337
5.401	0.0291174
5.402	0.0293811
5.403	0.0299267
5.404	0.030301
5.405	0.030325
5.406	0.0301866
5.407	0.0300952
5.408	0.0303903
5.409	0.0307746
5.41	0.0308351
5.411	0.0304967
5.412	0.0302873
5.413	0.0305272
5.414	0.0307067
5.415	0.0306268
5.416	0.0303081
5.417	0.029912
5.418	0.0298404
5.419	0.0301886
5.42	0.0303188
5.421	0.0299636
5.422	0.0294079
5.423	0.02913
5.424	0.0293831
5.425	0.0297469
5.426	0.0296548
5.427	0.029337
5.428	0.0291877
5.429	0.0296294
5.43	0.0302363
5.431	0.0303971
5.432	0.0301256
5.433	0.0298779
5.434	0.0301241
5.435	0.0306033
5.436	0.0307706
5.437	0.0305
5.438	0.0300785
5.439	0.030175
5.44	0.0305383
5.441	0.0307603
5.442	0.0306134
5.443	0.0300041
5.444	0.0297642
5.445	0.0300281
5.446	0.030403
5.447	0.0303015
5.448	0.0299172
5.449	0.0294848
5.45	0.0296673
5.451	0.0301695
5.452	0.0302445
5.453	0.0302445
5.454	0.0302445
5.455	0.0308262
5.456	0.0308262
5.457	0.0308262
5.458	0.0310442
5.459	0.0310442
5.46	0.0309482
5.461	0.0309482
5.462	0.0314756
5.463	0.0314756
5.464	0.0305766
5.465	0.0306159
5.466	0.0306159
5.467	0.0312145
5.468	0.0307572
5.469	0.0302589
5.47	0.0301283
5.471	0.0303005
5.472	0.0305987
5.473	0.0305295
5.474	0.0300529
5.475	0.0295272
5.476	0.0295309
5.477	0.029841
5.478	0.0301135
5.479	0.0300731
5.48	0.0296404
5.481	0.0295247
5.482	0.0297221
5.483	0.0302615
5.484	0.0305115
5.485	0.030396
5.486	0.0301786
5.487	0.0302444
5.488	0.0306093
5.489	0.030984
5.49	0.0310985
5.491	0.0307569
5.492	0.0305156
5.493	0.0306737
5.494	0.0310357
5.495	0.0312836
5.496	0.0311868
5.497	0.0307424
5.498	0.030534
5.499	0.0305156
5.5	0.0308955
5.501	0.0309166
5.502	0.0303051
5.503	0.0298267
5.504	0.0298116
5.505	0.0301738
5.506	0.0302865
5.507	0.0300442
5.508	0.0296309
5.509	0.0293923
5.51	0.0297549
5.511	0.0303563
5.512	0.0306766
5.513	0.0303803
5.514	0.029777
5.515	0.0297166
5.516	0.0303326
5.517	0.0308811
5.518	0.0308087
5.519	0.0300822
5.52	0.0295252
5.521	0.0297617
5.522	0.0301988
5.523	0.0304859
5.524	0.0302109
5.525	0.029427
5.526	0.0290437
5.527	0.0294301
5.528	0.029994
5.529	0.0299599
5.53	0.0294125
5.531	0.0289683
5.532	0.0290155
5.533	0.0297078
5.534	0.0302432
5.535	0.0299975
5.536	0.0296296
5.537	0.0296129
5.538	0.0302335
5.539	0.0309594
5.54	0.0311325
5.541	0.0308052
5.542	0.0303968
5.543	0.0302786
5.544	0.0308849
5.545	0.0312012
5.546	0.0308158
5.547	0.0301786
5.548	0.0301786
5.549	0.0301786
5.55	0.0301809
5.551	0.0306087
5.552	0.0306536
5.553	0.0299607
5.554	0.0291254
5.555	0.0291254
5.556	0.0295788
5.557	0.0299803
5.558	0.0293898
5.559	0.0293898
5.56	0.0283419
5.561	0.028471
5.562	0.0292278
5.563	0.0296134
5.564	0.029261
5.565	0.0286431
5.566	0.0288471
5.567	0.0294091
5.568	0.0299825
5.569	0.0299825
5.57	0.0293321
5.571	0.0294485
5.572	0.0298523
5.573	0.030412
5.574	0.0305664
5.575	0.0302243
5.576	0.0298603
5.577	0.0298603
5.578	0.0305007
5.579	0.0308108
5.58	0.0305295
5.581	0.0298264
5.582	0.029682
5.583	0.0298198
5.584	0.0301984
5.585	0.0303956
5.586	0.0300111
5.587	0.0295158
5.588	0.0292279
5.589	0.0293999
5.59	0.029657
5.591	0.0297366
5.592	0.0293523
5.593	0.0289216
5.594	0.0290805
5.595	0.0297175
5.596	0.0301669
5.597	0.0302079
5.598	0.0299076
5.599	0.0296488
5.6	0.02988
5.601	0.0302599
5.602	0.030447
5.603	0.0303011
5.604	0.0297829
5.605	0.0295381
5.606	0.0297732
5.607	0.0299239
5.608	0.0297299
5.609	0.0291778
5.61	0.0288452
5.611	0.0287992
5.612	0.0290434
5.613	0.0290688
5.614	0.0287581
5.615	0.0283457
5.616	0.0283412
5.617	0.0286125
5.618	0.0290099
5.619	0.0290777
5.62	0.0289552
5.621	0.028899
5.622	0.0293077
5.623	0.0300365
5.624	0.0305104
5.625	0.0303612
5.626	0.0302173
5.627	0.0302167
5.628	0.0304142
5.629	0.0307645
5.63	0.0308323
5.631	0.0306946
5.632	0.0304083
5.633	0.0303088
5.634	0.0303941
5.635	0.0304548
5.636	0.0305035
5.637	0.0301143
5.638	0.0296655
5.639	0.0296388
5.64	0.029846
5.641	0.0298814
5.642	0.0297685
5.643	0.0294509
5.644	0.0291413
5.645	0.0291683
5.646	0.029733
5.647	0.0299135
5.648	0.0296687
5.649	0.0294314
5.65	0.0294314
5.651	0.0294314
5.652	0.0300299
5.653	0.0304527
5.654	0.0300459
5.655	0.0300459
5.656	0.0302233
5.657	0.0302233
5.658	0.0307506
5.659	0.030645
5.66	0.0303229
5.661	0.0298423
5.662	0.0303106
5.663	0.0303106
5.664	0.0307102
5.665	0.0298994
5.666	0.0298994
5.667	0.0295667
5.668	0.0301619
5.669	0.0305639
5.67	0.0303442
5.671	0.0296818
5.672	0.0293729
5.673	0.0297046
5.674	0.0303678
5.675	0.0305439
5.676	0.0302341
5.677	0.0297692
5.678	0.0297713
5.679	0.0306258
5.68	0.0313176
5.681	0.0315955
5.682	0.0311781
5.683	0.030786
5.684	0.0310759
5.685	0.0314979
5.686	0.0315871
5.687	0.0312701
5.688	0.0307969
5.689	0.0306237
5.69	0.0310511
5.691	0.0311339
5.692	0.0308546
5.693	0.0302614
5.694	0.0299016
5.695	0.0300835
5.696	0.0303811
5.697	0.0302602
5.698	0.0298654
5.699	0.0294615
5.7	0.0295768
5.701	0.030123
5.702	0.0303012
5.703	0.03033
5.704	0.0302158
5.705	0.0301131
5.706	0.0305445
5.707	0.0311062
5.708	0.0312163
5.709	0.0308697
5.71	0.0305294
5.711	0.0306273
5.712	0.0310048
5.713	0.0313669
5.714	0.031146
5.715	0.0305301
5.716	0.0305301
5.717	0.0309706
5.718	0.0312824
5.719	0.031276
5.72	0.0305633
5.721	0.0305633
5.722	0.0305063
5.723	0.0305063
5.724	0.0310424
5.725	0.0310424
5.726	0.0300861
5.727	0.0300861
5.728	0.0304578
5.729	0.0304578
5.73	0.0306816
5.731	0.0302953
5.732	0.0300952
5.733	0.0300952
5.734	0.0309213
5.735	0.0309213
5.736	0.0309655
5.737	0.0309655
5.738	0.0304886
5.739	0.0304886
5.74	0.0312316
5.741	0.0312316
5.742	0.0307052
5.743	0.0305792
5.744	0.0308053
5.745	0.0308053
5.746	0.030888
5.747	0.030888
5.748	0.0301324
5.749	0.0301324
5.75	0.0303928
5.751	0.0303928
5.752	0.0304158
5.753	0.0299589
5.754	0.0299589
5.755	0.0297051
5.756	0.029978
5.757	0.029978
5.758	0.0300298
5.759	0.0300985
5.76	0.0304418
5.761	0.0307007
5.762	0.0310555
5.763	0.0310239
5.764	0.0308629
5.765	0.0310096
5.766	0.0312767
5.767	0.031401
5.768	0.0310727
5.769	0.0307996
5.77	0.030562
5.771	0.0308786
5.772	0.0308631
5.773	0.0306163
5.774	0.0302382
5.775	0.0298693
5.776	0.0301216
5.777	0.0302172
5.778	0.0300479
5.779	0.0297221
5.78	0.0292895
5.781	0.0294753
5.782	0.0297744
5.783	0.0300593
5.784	0.0297903
5.785	0.0294792
5.786	0.0295871
5.787	0.0300381
5.788	0.030556
5.789	0.0305536
5.79	0.0302076
5.791	0.0299957
5.792	0.0299715
5.793	0.0302956
5.794	0.0303632
5.795	0.0300523
5.796	0.0295549
5.797	0.0297079
5.798	0.0300424
5.799	0.0301471
5.8	0.0299035
5.801	0.0295876
5.802	0.0291861
5.803	0.0293933
5.804	0.0296065
5.805	0.0298462
5.806	0.0295967
5.807	0.0289721
5.808	0.0288349
5.809	0.0291443
5.81	0.0296185
5.811	0.0296896
5.812	0.0294113
5.813	0.0291765
5.814	0.0293546
5.815	0.0298101
5.816	0.0301816
5.817	0.0301187
5.818	0.0297596
5.819	0.0296788
5.82	0.0300596
5.821	0.030448
5.822	0.0305439
5.823	0.0303141
5.824	0.0298985
5.825	0.0298222
5.826	0.0302032
5.827	0.0302032
5.828	0.0302095
5.829	0.0302095
5.83	0.0297058
5.831	0.029346
5.832	0.029346
5.833	0.0294958
5.834	0.0290764
5.835	0.0290764
5.836	0.0285889
5.837	0.0285889
5.838	0.0287542
5.839	0.0288398
5.84	0.0285494
5.841	0.0282511
5.842	0.0282752
5.843	0.0288991
5.844	0.0293927
5.845	0.029477
5.846	0.0293887
5.847	0.0295671
5.848	0.0299562
5.849	0.0303019
5.85	0.0304259
5.851	0.0302738
5.852	0.0301265
5.853	0.0301367
5.854	0.0303228
5.855	0.0303693
5.856	0.0301439
5.857	0.029738
5.858	0.0296639
5.859	0.0296613
5.86	0.0294907
5.861	0.0294907
5.862	0.0289025
5.863	0.028629
5.864	0.0286004
5.865	0.0285556
5.866	0.0285285
5.867	0.0284867
5.868	0.0285052
5.869	0.0285961
5.87	0.0288404
5.871	0.0291061
5.872	0.0293381
5.873	0.0295285
5.874	0.0297569
5.875	0.0298776
5.876	0.0298939
5.877	0.0298718
5.878	0.029877
5.879	0.0300648
5.88	0.0300262
5.881	0.02981
5.882	0.0294252
5.883	0.0294252
5.884	0.0295415
5.885	0.0296229
5.886	0.0295147
5.887	0.0290547
5.888	0.028799
5.889	0.028824
5.89	0.0290664
5.891	0.0290855
5.892	0.0288516
5.893	0.0284115
5.894	0.0281825
5.895	0.0285235
5.896	0.0289386
5.897	0.0291016
5.898	0.0286937
5.899	0.0286937
5.9	0.0290355
5.901	0.0290355
5.902	0.029645
5.903	0.0296929
5.904	0.0295341
5.905	0.0297446
5.906	0.0297446
5.907	0.0306846
5.908	0.0306846
5.909	0.0303
5.91	0.0300353
5.911	0.0304486
5.912	0.0304486
5.913	0.0307792
5.914	0.0307792
5.915	0.0297042
5.916	0.0297042
5.917	0.0299628
5.918	0.0299628
5.919	0.0300305
5.92	0.029562
5.921	0.0291699
5.922	0.0292508
5.923	0.0292508
5.924	0.0297352
5.925	0.0295115
5.926	0.0289169
5.927	0.0287765
5.928	0.0294823
5.929	0.030307
5.93	0.0305928
5.931	0.030184
5.932	0.0296588
5.933	0.0297841
5.934	0.0305437
5.935	0.031296
5.936	0.031073
5.937	0.0302632
5.938	0.0296024
5.939	0.029871
5.94	0.0305499
5.941	0.0310705
5.942	0.0307085
5.943	0.0298893
5.944	0.0294267
5.945	0.0296897
5.946	0.0303365
5.947	0.0305453
5.948	0.0300673
5.949	0.0294533
5.95	0.0295856
5.951	0.0302121
5.952	0.0302121
5.953	0.030571
5.954	0.0302843
5.955	0.0301978
5.956	0.0304227
5.957	0.030949
5.958	0.0313331
5.959	0.0312833
5.96	0.0309504
5.961	0.0307683
5.962	0.0308683
5.963	0.0311537
5.964	0.0311339
5.965	0.03059
5.966	0.03059
5.967	0.0303756
5.968	0.03051
5.969	0.0307606
5.97	0.0307458
5.971	0.0303041
5.972	0.0298141
5.973	0.0297734
5.974	0.0300084
5.975	0.0301913
5.976	0.0300731
5.977	0.0296058
5.978	0.029372
5.979	0.029606
5.98	0.029606
5.981	0.0300228
5.982	0.0297468
5.983	0.0297468
5.984	0.0299507
5.985	0.0299507
5.986	0.0305878
5.987	0.0305878
5.988	0.0303218
5.989	0.0303218
5.99	0.0308359
5.991	0.0310467
5.992	0.0310467
5.993	0.0309096
5.994	0.0306632
5.995	0.0306632
5.996	0.0309106
5.997	0.0310328
5.998	0.0310328
5.999	0.030245
6	0.030245
6.001	0.0302475
6.002	0.0303642
6.003	0.0303642
6.004	0.029961
6.005	0.029961
6.006	0.0296773
6.007	0.0299074
6.008	0.0297968
6.009	0.0296036
6.01	0.0295637
6.011	0.0299015
6.012	0.0302961
6.013	0.0304722
6.014	0.0302074
6.015	0.0300284
6.016	0.0300855
6.017	0.0303633
6.018	0.03038
6.019	0.0302486
6.02	0.0299531
6.021	0.0298521
6.022	0.0299515
6.023	0.0301805
6.024	0.0299677
6.025	0.0295949
6.026	0.0292662
6.027	0.0294209
6.028	0.0297904
6.029	0.0296312
6.03	0.0293287
6.031	0.0289804
6.032	0.0290503
6.033	0.0293735
6.034	0.0297671
6.035	0.0297372
6.036	0.029564
6.037	0.0294096
6.038	0.0300331
6.039	0.030584
6.04	0.0308786
6.041	0.0307707
6.042	0.0303061
6.043	0.0302793
6.044	0.0306117
6.045	0.0309366
6.046	0.0307873
6.047	0.0303015
6.048	0.0300294
6.049	0.0302677
6.05	0.0305363
6.051	0.0305614
6.052	0.029716
6.053	0.029716
6.054	0.0296346
6.055	0.0298339
6.056	0.0298678
6.057	0.0295358
6.058	0.0290196
6.059	0.0289028
6.06	0.0289313
6.061	0.0293972
6.062	0.0293861
6.063	0.0290221
6.064	0.0287192
6.065	0.0289801
6.066	0.0289801
6.067	0.029888
6.068	0.029888
6.069	0.0291556
6.07	0.0291556
6.071	0.0291805
6.072	0.0298069
6.073	0.030461
6.074	0.0305601
6.075	0.030022
6.076	0.0296624
6.077	0.0296172
6.078	0.0303687
6.079	0.0309089
6.08	0.0306092
6.081	0.0299409
6.082	0.0295065
6.083	0.0296498
6.084	0.0300244
6.085	0.0301258
6.086	0.0297543
6.087	0.0293014
6.088	0.0292746
6.089	0.0294977
6.09	0.0296706
6.091	0.0294968
6.092	0.0291392
6.093	0.028994
6.094	0.0290827
6.095	0.0296495
6.096	0.0298444
6.097	0.0299785
6.098	0.0299669
6.099	0.0299746
6.1	0.0299324
6.101	0.0300674
6.102	0.030291
6.103	0.0301764
6.104	0.0297702
6.105	0.029716
6.106	0.0298899
6.107	0.0299602
6.108	0.0299588
6.109	0.0294584
6.11	0.029067
6.111	0.0290315
6.112	0.029201
6.113	0.0291371
6.114	0.02874
6.115	0.0285336
6.116	0.0285275
6.117	0.0286931
6.118	0.0288886
6.119	0.0290011
6.12	0.0288253
6.121	0.0289604
6.122	0.029327
6.123	0.0298597
6.124	0.0300153
6.125	0.0300992
6.126	0.0300756
6.127	0.0302648
6.128	0.0305416
6.129	0.0306927
6.13	0.0307013
6.131	0.0304836
6.132	0.0304826
6.133	0.0305506
6.134	0.0306206
6.135	0.030516
6.136	0.0303868
6.137	0.0299885
6.138	0.0298894
6.139	0.0297539
6.14	0.029798
6.141	0.0296793
6.142	0.0294041
6.143	0.0291138
6.144	0.0291138
6.145	0.0292027
6.146	0.0292027
6.147	0.0293871
6.148	0.02923
6.149	0.0291664
6.15	0.0293254
6.151	0.0295967
6.152	0.0299127
6.153	0.0298205
6.154	0.0295818
6.155	0.0299552
6.156	0.0305269
6.157	0.0305269
6.158	0.0305043
6.159	0.0301397
6.16	0.030062
6.161	0.0299584
6.162	0.0303877
6.163	0.0306719
6.164	0.0305226
6.165	0.0299711
6.166	0.0300141
6.167	0.0302422
6.168	0.0302295
6.169	0.0301062
6.17	0.0297735
6.171	0.0297602
6.172	0.030081
6.173	0.0302859
6.174	0.029944
6.175	0.0296273
6.176	0.0298405
6.177	0.0302692
6.178	0.0306674
6.179	0.0309635
6.18	0.0308534
6.181	0.0307131
6.182	0.0308539
6.183	0.031282
6.184	0.0316202
6.185	0.0314347
6.186	0.0308765
6.187	0.0305067
6.188	0.0306908
6.189	0.0311572
6.19	0.031206
6.191	0.0306245
6.192	0.0299564
6.193	0.0298496
6.194	0.0301694
6.195	0.0305081
6.196	0.0304329
6.197	0.0297134
6.198	0.0292573
6.199	0.0294649
6.2	0.030044
6.201	0.0304057
6.202	0.0302144
6.203	0.0297907
6.204	0.0296834
6.205	0.0302348
6.206	0.0309465
6.207	0.0312795
6.208	0.0309609
6.209	0.0305123
6.21	0.0303731
6.211	0.0307398
6.212	0.0313116
6.213	0.0313644
6.214	0.030872
6.215	0.0304345
6.216	0.0306911
6.217	0.0311284
6.218	0.03142
6.219	0.0312097
6.22	0.030644
6.221	0.0302296
6.222	0.0303766
6.223	0.0307627
6.224	0.0310421
6.225	0.0310421
6.226	0.0307832
6.227	0.030118
6.228	0.0297362
6.229	0.0301758
6.23	0.0306974
6.231	0.0310138
6.232	0.0303448
6.233	0.0303448
6.234	0.0301809
6.235	0.0306888
6.236	0.0310881
6.237	0.0310515
6.238	0.030632
6.239	0.0302234
6.24	0.0304567
6.241	0.0311349
6.242	0.0314668
6.243	0.0310449
6.244	0.0303586
6.245	0.0302627
6.246	0.030446
6.247	0.0308862
6.248	0.0309431
6.249	0.0305106
6.25	0.0297946
6.251	0.029798
6.252	0.029999
6.253	0.0303399
6.254	0.0302511
6.255	0.0296617
6.256	0.0292925
6.257	0.0292923
6.258	0.0298813
6.259	0.0304068
6.26	0.0302768
6.261	0.0298703
6.262	0.0298808
6.263	0.0302734
6.264	0.0308883
6.265	0.0309521
6.266	0.0307311
6.267	0.0306201
6.268	0.0308659
6.269	0.031154
6.27	0.0310517
6.271	0.0305895
6.272	0.0302493
6.273	0.0302546
6.274	0.0303695
6.275	0.0303107
6.276	0.030031
6.277	0.0297864
6.278	0.0296118
6.279	0.0296798
6.28	0.0296176
6.281	0.0296308
6.282	0.0295041
6.283	0.0293366
6.284	0.0295535
6.285	0.0297019
6.286	0.029874
6.287	0.0300142
6.288	0.0300784
6.289	0.0301903
6.29	0.0301889
6.291	0.0302586
6.292	0.0303371
6.293	0.0303712
6.294	0.0302916
6.295	0.0300435
6.296	0.0299364
6.297	0.0299063
6.298	0.0299325
6.299	0.0299416
6.3	0.0298411
6.301	0.0296444
6.302	0.0294854
6.303	0.0293966
6.304	0.0293794
6.305	0.0290716
6.306	0.0290838
6.307	0.0291129
6.308	0.0291853
6.309	0.0290255
6.31	0.0290129
6.311	0.0290695
6.312	0.0291562
6.313	0.0293294
6.314	0.029478
6.315	0.0295038
6.316	0.0295002
6.317	0.0297978
6.318	0.0299797
6.319	0.0299381
6.32	0.0299563
6.321	0.0301448
6.322	0.0303795
6.323	0.030327
6.324	0.0301969
6.325	0.0299218
6.326	0.0299794
6.327	0.0302075
6.328	0.0302428
6.329	0.0298825
6.33	0.0294753
6.331	0.0295375
6.332	0.0295375
6.333	0.0295101
6.334	0.0291461
6.335	0.0287695
6.336	0.0287543
6.337	0.0288762
6.338	0.0288979
6.339	0.0288979
6.34	0.0288434
6.341	0.0285752
6.342	0.028445
6.343	0.0287094
6.344	0.029058
6.345	0.0292893
6.346	0.0292848
6.347	0.0292238
6.348	0.0294877
6.349	0.030003
6.35	0.0301546
6.351	0.0301258
6.352	0.0299536
6.353	0.0300067
6.354	0.0302177
6.355	0.0303858
6.356	0.0299755
6.357	0.0299755
6.358	0.0296093
6.359	0.0296052
6.36	0.0296855
6.361	0.0295837
6.362	0.0292885
6.363	0.028812
6.364	0.028456
6.365	0.0286262
6.366	0.0287374
6.367	0.0286309
6.368	0.0283147
6.369	0.0283364
6.37	0.0288226
6.371	0.0293109
6.372	0.0292561
6.373	0.0292787
6.374	0.0295494
6.375	0.0299005
6.376	0.030133
6.377	0.0301233
6.378	0.0298644
6.379	0.0296756
6.38	0.029745
6.381	0.0298296
6.382	0.0299562
6.383	0.0297475
6.384	0.0294426
6.385	0.0292015
6.386	0.0292508
6.387	0.0293416
6.388	0.0291489
6.389	0.0288306
6.39	0.0285149
6.391	0.0285843
6.392	0.0288834
6.393	0.0289764
6.394	0.0286837
6.395	0.0284713
6.396	0.0285963
6.397	0.0289314
6.398	0.0292107
6.399	0.0292616
6.4	0.0290551
6.401	0.0291246
6.402	0.0295099
6.403	0.0300964
6.404	0.0301455
6.405	0.0299309
6.406	0.0299792
6.407	0.0303982
6.408	0.0307651
6.409	0.0307855
6.41	0.0303706
6.411	0.0300637
6.412	0.0301121
6.413	0.0304026
6.414	0.0306511
6.415	0.0303936
6.416	0.0298143
6.417	0.0296134
6.418	0.0299081
6.419	0.030008
6.42	0.0298436
6.421	0.0293354
6.422	0.0291281
6.423	0.0292378
6.424	0.0295135
6.425	0.0295434
6.426	0.0292782
6.427	0.029233
6.428	0.0294525
6.429	0.0298474
6.43	0.0301791
6.431	0.0302288
6.432	0.0300147
6.433	0.0301413
6.434	0.0306658
6.435	0.0309116
6.436	0.030582
6.437	0.0301189
6.438	0.0300683
6.439	0.0304151
6.44	0.0307143
6.441	0.0306414
6.442	0.0301384
6.443	0.0295582
6.444	0.0297492
6.445	0.0302078
6.446	0.0304382
6.447	0.030254
6.448	0.0293349
6.449	0.0293349
6.45	0.0293349
6.451	0.0297538
6.452	0.0303168
6.453	0.0305454
6.454	0.0302169
6.455	0.0299362
6.456	0.0300099
6.457	0.0306472
6.458	0.0312908
6.459	0.0314074
6.46	0.0311302
6.461	0.0306393
6.462	0.0306796
6.463	0.031249
6.464	0.0316136
6.465	0.0306088
6.466	0.0306088
6.467	0.0305141
6.468	0.030879
6.469	0.031183
6.47	0.0309396
6.471	0.0302046
6.472	0.0297022
6.473	0.0299573
6.474	0.0305062
6.475	0.0304238
6.476	0.029915
6.477	0.0291924
6.478	0.0291548
6.479	0.0295305
6.48	0.0300707
6.481	0.0298994
6.482	0.0298994
6.483	0.0294803
6.484	0.0294803
6.485	0.0304945
6.486	0.0304945
6.487	0.0306974
6.488	0.0301417
6.489	0.0301417
6.49	0.0306379
6.491	0.0306379
6.492	0.0312576
6.493	0.0312576
6.494	0.0305508
6.495	0.0306019
6.496	0.0309261
6.497	0.0309261
6.498	0.0307555
6.499	0.0307555
6.5	0.0302039
6.501	0.0302039
6.502	0.0304879
6.503	0.0304879
6.504	0.0300901
6.505	0.0300901
6.506	0.0294913
6.507	0.0296594
6.508	0.030161
6.509	0.0302565
6.51	0.0299472
6.511	0.0296273
6.512	0.0300896
6.513	0.0306378
6.514	0.0308652
6.515	0.0307326
6.516	0.0304987
6.517	0.0304318
6.518	0.0306704
6.519	0.0307526
6.52	0.0304025
6.521	0.0299337
6.522	0.0298262
6.523	0.0300461
6.524	0.0302788
6.525	0.0300579
6.526	0.0297209
6.527	0.0292141
6.528	0.0292157
6.529	0.029645
6.53	0.0296156
6.531	0.0294577
6.532	0.0291581
6.533	0.029113
6.534	0.0294587
6.535	0.029886
6.536	0.0301129
6.537	0.0297597
6.538	0.0297925
6.539	0.0303287
6.54	0.0308275
6.541	0.0310028
6.542	0.0307827
6.543	0.0304292
6.544	0.0305073
6.545	0.0308535
6.546	0.0309248
6.547	0.0305089
6.548	0.0300984
6.549	0.0300984
6.55	0.0304737
6.551	0.0306624
6.552	0.03053
6.553	0.030153
6.554	0.0295852
6.555	0.0294717
6.556	0.0297683
6.557	0.0299958
6.558	0.029698
6.559	0.0290791
6.56	0.0287785
6.561	0.0290044
6.562	0.0294496
6.563	0.0297444
6.564	0.0293298
6.565	0.0288652
6.566	0.028944
6.567	0.0296088
6.568	0.0301128
6.569	0.03
6.57	0.029702
6.571	0.0295716
6.572	0.0298538
6.573	0.0304761
6.574	0.0306862
6.575	0.0304261
6.576	0.0300068
6.577	0.0298789
6.578	0.0305017
6.579	0.0308008
6.58	0.0305395
6.581	0.0300999
6.582	0.0300009
6.583	0.0300009
6.584	0.0303678
6.585	0.0303267
6.586	0.0298725
6.587	0.0294782
6.588	0.029344
6.589	0.0294191
6.59	0.029514
6.591	0.0294953
6.592	0.0293814
6.593	0.0293179
6.594	0.0294646
6.595	0.0297117
6.596	0.0298489
6.597	0.0297997
6.598	0.0297853
6.599	0.0299106
6.6	0.0302301
6.601	0.0304312
6.602	0.0300893
6.603	0.029795
6.604	0.0297916
6.605	0.0299913
6.606	0.0299491
6.607	0.0297298
6.608	0.0293439
6.609	0.0290957
6.61	0.02908
6.611	0.0292666
6.612	0.0292406
6.613	0.0288521
6.614	0.0285627
6.615	0.0285831
6.616	0.0287496
6.617	0.0288894
6.618	0.0289421
6.619	0.0288703
6.62	0.0289569
6.621	0.0295645
6.622	0.0295645
6.623	0.0299092
6.624	0.0299092
6.625	0.0304293
6.626	0.0304293
6.627	0.0308629
6.628	0.030553
6.629	0.030553
6.63	0.0302752
6.631	0.0305777
6.632	0.0307253
6.633	0.0307253
6.634	0.0301524
6.635	0.0301001
6.636	0.0301001
6.637	0.0301805
6.638	0.0301805
6.639	0.0295046
6.64	0.0295046
6.641	0.0297646
6.642	0.0297646
6.643	0.0295699
6.644	0.0295699
6.645	0.0292049
6.646	0.0292049
6.647	0.0296462
6.648	0.0296462
6.649	0.0296462
6.65	0.0295102
6.651	0.0295847
6.652	0.0299452
6.653	0.030144
6.654	0.030144
6.655	0.0301942
6.656	0.0301151
6.657	0.0301569
6.658	0.0304259
6.659	0.0305834
6.66	0.0302494
6.661	0.0301415
6.662	0.030076
6.663	0.0302486
6.664	0.0305042
6.665	0.030248
6.666	0.0299068
6.667	0.0298918
6.668	0.0299882
6.669	0.0300943
6.67	0.0301602
6.671	0.029863
6.672	0.0299597
6.673	0.0298608
6.674	0.0300208
6.675	0.0302059
6.676	0.0301645
6.677	0.0301066
6.678	0.0303787
6.679	0.0308124
6.68	0.0312005
6.681	0.031287
6.682	0.0310728
6.683	0.0311077
6.684	0.0314187
6.685	0.0314854
6.686	0.0313889
6.687	0.0309314
6.688	0.0309419
6.689	0.0310961
6.69	0.031134
6.691	0.0308883
6.692	0.0302756
6.693	0.0301026
6.694	0.0303623
6.695	0.0305189
6.696	0.0303302
6.697	0.0297686
6.698	0.0295658
6.699	0.0298478
6.7	0.0301805
6.701	0.030325
6.702	0.030062
6.703	0.0299895
6.704	0.0303021
6.705	0.0306625
6.706	0.0310354
6.707	0.0311698
6.708	0.0308939
6.709	0.030723
6.71	0.0309938
6.711	0.0313399
6.712	0.0314731
6.713	0.0311834
6.714	0.0308296
6.715	0.0308278
6.716	0.0310076
6.717	0.0312762
6.718	0.031359
6.719	0.0309494
6.72	0.0305629
6.721	0.0304951
6.722	0.0307594
6.723	0.031014
6.724	0.0308143
6.725	0.0304321
6.726	0.030108
6.727	0.0301468
6.728	0.0301468
6.729	0.0306933
6.73	0.0306933
6.731	0.0302463
6.732	0.0300915
6.733	0.0304946
6.734	0.030852
6.735	0.030852
6.736	0.0307356
6.737	0.0307356
6.738	0.0305801
6.739	0.0305801
6.74	0.0310911
6.741	0.0314183
6.742	0.0310549
6.743	0.0305146
6.744	0.0302943
6.745	0.030579
6.746	0.0309947
6.747	0.0311405
