Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.718	0.0298521	
0.719	0.0300698	
0.720	0.0300791	
0.721	0.0299302	
0.722	0.0297348	
0.723	0.029806	
0.724	0.0299103	
0.725	0.0299993	
0.726	0.029955	
0.727	0.0298004	
0.728	0.0298146	
0.729	0.029864	
0.730	0.0299075	
0.731	0.0300265	
0.732	0.0300168	
0.733	0.0300111	
0.734	0.029961	
0.735	0.0299859	
0.736	0.0301368	
0.737	0.030098	
0.738	0.0300923	
0.739	0.0300405	
0.740	0.0301025	
0.741	0.0303072	
0.742	0.030294	
0.743	0.0301516	
0.744	0.0300225	
0.745	0.0301338	
0.746	0.0303855	
0.747	0.0304993	
0.748	0.0303297	
0.749	0.0301591	
0.750	0.0301181	
0.751	0.0304039	
0.752	0.0305855	
0.753	0.0304905	
0.754	0.0302831	
0.755	0.0302897	
0.756	0.030463	
0.757	0.0304941	
0.758	0.0302674	
0.759	0.0300114	
0.760	0.0301786	
0.761	0.0304525	
0.762	0.030362	
0.763	0.0298609	
0.764	0.0296535	
0.765	0.02977	
0.766	0.0300274	
0.767	0.0301748	
0.768	0.0299166	
0.769	0.0295148	
0.770	0.0294185	
0.771	0.0297193	
0.772	0.0299302	
0.773	0.0299156	
0.774	0.0296968	
0.775	0.0296209	
0.776	0.029659	
0.777	0.0297867	
0.778	0.0299431	
0.779	0.0299431	
0.780	0.0300348	
0.781	0.0300237	
0.782	0.0298912	
0.783	0.0297917	
0.784	0.0298022	
0.785	0.0298022	
0.786	0.0299889	
0.787	0.0300671	
0.788	0.0298953	
0.789	0.029665	
0.790	0.0296067	
0.791	0.0297524	
0.792	0.0300202	
0.793	0.030211	
0.794	0.0299961	
0.795	0.0295582	
0.796	0.0295582	
0.797	0.029834	
0.798	0.0301612	
0.799	0.0303707	
0.800	0.0301856	
0.801	0.0299587	
0.802	0.029772	
0.803	0.0299436	
0.804	0.0301455	
0.805	0.0301088	
0.806	0.0300547	
0.807	0.0299383	
0.808	0.0299439	
0.809	0.0299697	
0.810	0.0299973	
0.811	0.0301146	
0.812	0.0300935	
0.813	0.0299911	
0.814	0.0299217	
0.815	0.0299013	
0.816	0.0301348	
0.817	0.0301348	
0.818	0.0302108	
0.819	0.0302566	
0.820	0.0302451	
0.821	0.030153	
0.822	0.0300119	
0.823	0.0300131	
0.824	0.0301925	
0.825	0.0303352	
0.826	0.0302475	
0.827	0.0300277	
0.828	0.0299134	
0.829	0.0300108	
0.830	0.0301753	
0.831	0.0302267	
0.832	0.0300065	
0.833	0.0297848	
0.834	0.0298518	
0.835	0.0300236	
0.836	0.0300938	
0.837	0.0300721	
0.838	0.0297379	
0.839	0.0296761	
0.840	0.0298891	
0.841	0.030133	
0.842	0.030107	
0.843	0.0299744	
0.844	0.029717	
0.845	0.0295997	
0.846	0.0296792	
0.847	0.0300899	
0.848	0.030297	
0.849	0.0302022	
0.850	0.0299734	
0.851	0.0297695	
0.852	0.0297181	
0.853	0.030001	
0.854	0.030211	
0.855	0.0303015	
0.856	0.0300909	
0.857	0.0299946	
0.858	0.0299687	
0.859	0.0299687	
0.860	0.030361	
0.861	0.0303521	
0.862	0.0301576	
0.863	0.0299267	
0.864	0.0299612	
0.865	0.0302064	
0.866	0.0304474	
0.867	0.0304568	
0.868	0.0301511	
0.869	0.029986	
0.870	0.0300085	
0.871	0.0302171	
0.872	0.0302973	
0.873	0.0301432	
0.874	0.0299854	
0.875	0.029916	
0.876	0.0299129	
0.877	0.0300151	
0.878	0.0299164	
0.879	0.0298617	
0.880	0.0298542	
0.881	0.0299285	
0.882	0.0299935	
0.883	0.0299935	
0.884	0.0299744	
0.885	0.0298062	
0.886	0.0298201	
0.887	0.0299453	
0.888	0.0300838	
0.889	0.0299339	
0.890	0.0298108	
0.891	0.0298108	
0.892	0.029772	
0.893	0.029772	
0.894	0.0301355	
0.895	0.0301355	
0.896	0.0298139	
0.897	0.0298139	
0.898	0.0298269	
0.899	0.0300633	
0.900	0.0300633	
0.901	0.030109	
0.902	0.0300505	
0.903	0.0301146	
0.904	0.0302447	
0.905	0.0302589	
0.906	0.0302169	
0.907	0.0301332	
0.908	0.0300699	
0.909	0.0301999	
0.910	0.0304893	
0.911	0.0304512	
0.912	0.0302551	
0.913	0.0301532	
0.914	0.0300902	
0.915	0.0299445	
0.916	0.0300143	
0.917	0.0302358	
0.918	0.0302263	
0.919	0.0300024	
0.920	0.0298255	
0.921	0.0296074	
0.922	0.0299006	
0.923	0.0302639	
0.924	0.0303362	
0.925	0.0299712	
0.926	0.0295599	
0.927	0.0296816	
0.928	0.0299253	
0.929	0.0301248	
0.930	0.0300868	
0.931	0.0299917	
0.932	0.0297237	
0.933	0.0298179	
0.934	0.0299805	
0.935	0.0299434	
0.936	0.0299046	
0.937	0.0299447	
0.938	0.0299847	
0.939	0.0299607	
0.940	0.0299469	
0.941	0.0298366	
0.942	0.0299276	
0.943	0.0301086	
0.944	0.0302802	
0.945	0.0301583	
0.946	0.0300318	
0.947	0.0301638	
0.948	0.0301341	
0.949	0.0302326	
0.950	0.0301973	
0.951	0.0301877	
0.952	0.0302132	
0.953	0.0301791	
0.954	0.0301737	
0.955	0.0299764	
0.956	0.0297425	
0.957	0.0298421	
0.958	0.0300348	
0.959	0.0299556	
0.960	0.0298352	
0.961	0.0297432	
0.962	0.0295971	
0.963	0.0295151	
0.964	0.0298412	
0.965	0.0297604	
0.966	0.0295577	
0.967	0.0294881	
0.968	0.0294818	
0.969	0.0295084	
0.970	0.0295696	
0.971	0.0295247	
0.972	0.0296376	
0.973	0.0294601	
0.974	0.0294925	
0.975	0.0295965	
0.976	0.0296489	
0.977	0.0297141	
0.978	0.0298239	
0.979	0.0298251	
0.980	0.0298251	
0.981	0.029863	
0.982	0.0300569	
0.983	0.0300739	
0.984	0.0302268	
0.985	0.0303154	
0.986	0.0304269	
0.987	0.0303353	
0.988	0.0303829	
0.989	0.0304042	
0.990	0.0305268	
0.991	0.0305268	
0.992	0.0308083	
0.993	0.0306521	
0.994	0.0304148	
0.995	0.0302269	
0.996	0.0304558	
0.997	0.0306077	
0.998	0.0307217	
0.999	0.0304381	
1.000	0.0301091	
1.001	0.0301018	
1.002	0.0302809	
1.003	0.0304238	
1.004	0.030124	
1.005	0.0300765	
1.006	0.030058	
1.007	0.0300499	
1.008	0.0299624	
1.009	0.0298114	
1.010	0.029662	
1.011	0.0298538	
