Time [s]	163.05 NAIO-03 ch1 torq.(P:00A305h)	
1.259	 10.063	
1.260	 10.063	
1.261	 9.7741	
1.262	 9.7741	
1.263	 8.3276	
1.264	 8.3276	
1.265	 7.3461	
1.266	 7.3461	
1.267	 7.1953	
1.268	 7.1953	
1.269	 7.7385	
1.270	 7.7385	
1.271	 9.1599	
1.272	 9.1599	
1.273	 10.338	
1.274	 10.338	
1.275	 10.527	
1.276	 10.527	
1.277	 10.135	
1.278	 10.135	
1.279	 8.6539	
1.280	 8.6539	
1.281	 7.3944	
1.282	 7.3944	
1.283	 6.7716	
1.284	 6.7716	
1.285	 7.1333	
1.286	 7.1333	
1.287	 8.8925	
1.288	 8.8925	
1.289	 9.9989	
1.290	 9.9989	
1.291	 10.605	
1.292	 10.605	
1.293	 10.692	
1.294	 10.692	
1.295	 9.4433	
1.296	 9.4433	
1.297	 8.3273	
1.298	 8.3273	
1.299	 7.8642	
1.300	 7.4626	
