Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
1.020	0.0218592	
1.021	0.0218592	
1.022	0.0213015	
1.023	0.0213015	
1.024	0.0209442	
1.025	0.0210771	
1.026	0.0210068	
1.027	0.0210399	
1.028	0.0210399	
1.029	0.0209368	
1.030	0.0210255	
1.031	0.020937	
1.032	0.0207135	
1.033	0.0204067	
1.034	0.0202034	
1.035	0.0202034	
1.036	0.0204216	
1.037	0.0204216	
1.038	0.0204277	
1.039	0.0204277	
1.040	0.020088	
1.041	0.0201537	
1.042	0.0202766	
1.043	0.0203093	
1.044	0.0202621	
1.045	0.0200608	
1.046	0.0202102	
1.047	0.0202102	
1.048	0.0205186	
1.049	0.0205839	
1.050	0.0205839	
1.051	0.0207862	
1.052	0.0205017	
1.053	0.0202271	
1.054	0.0199962	
1.055	0.0201844	
1.056	0.0198861	
1.057	0.0200837	
1.058	0.0205509	
1.059	0.0206333	
1.060	0.0201241	
1.061	0.0201139	
1.062	0.0198916	
1.063	0.0200739	
1.064	0.0201209	
1.065	0.0201182	
1.066	0.0198862	
1.067	0.0201024	
1.068	0.0199696	
1.069	0.0199568	
1.070	0.0199013	
1.071	0.0197483	
1.072	0.0198012	
1.073	0.0193859	
1.074	0.0193859	
1.075	0.0189779	
1.076	0.0194326	
1.077	0.0198203	
1.078	0.0199483	
1.079	0.0199178	
1.080	0.0192263	
1.081	0.0192146	
1.082	0.0192146	
1.083	0.0193247	
1.084	0.0196451	
1.085	0.0192966	
1.086	0.0192966	
1.087	0.0190002	
1.088	0.0193469	
1.089	0.019588	
1.090	0.019588	
1.091	0.019524	
1.092	0.019624	
1.093	0.0193293	
1.094	0.0193293	
1.095	0.0198264	
1.096	0.0198489	
1.097	0.0200427	
1.098	0.0201678	
1.099	0.0201678	
1.100	0.0197674	
1.101	0.0196566	
1.102	0.0197812	
1.103	0.0199496	
1.104	0.0200349	
1.105	0.0200478	
1.106	0.0199974	
1.107	0.0197995	
1.108	0.0193106	
1.109	0.0191259	
1.110	0.0189412	
1.111	0.0192007	
1.112	0.0191635	
1.113	0.0194128	
1.114	0.0196934	
1.115	0.0200294	
1.116	0.0201799	
1.117	0.0202523	
1.118	0.0203616	
1.119	0.0204851	
1.120	0.020249	
1.121	0.0202354	
1.122	0.0204122	
1.123	0.0207649	
1.124	0.0211705	
1.125	0.0215259	
1.126	0.021643	
1.127	0.0217922	
1.128	0.0214814	
1.129	0.0216733	
1.130	0.0218195	
1.131	0.0216325	
1.132	0.0215652	
1.133	0.0211389	
1.134	0.0209555	
1.135	0.020709	
1.136	0.020753	
1.137	0.0204313	
1.138	0.0203893	
1.139	0.0200798	
1.140	0.0200149	
1.141	0.0203347	
1.142	0.0203583	
1.143	0.0205413	
1.144	0.0206491	
1.145	0.0206216	
1.146	0.020955	
1.147	0.021016	
1.148	0.0211462	
1.149	0.0211884	
1.150	0.0213585	
1.151	0.021324	
1.152	0.0214728	
1.153	0.0215156	
1.154	0.0212853	
1.155	0.021184	
1.156	0.0207775	
1.157	0.0209797	
1.158	0.0211353	
1.159	0.0212298	
1.160	0.0213121	
1.161	0.021265	
1.162	0.0207874	
1.163	0.0208858	
1.164	0.0214833	
1.165	0.0215203	
1.166	0.0214748	
1.167	0.0211015	
1.168	0.0210465	
1.169	0.0210238	
1.170	0.0211466	
1.171	0.0210205	
1.172	0.0215146	
1.173	0.0216889	
1.174	0.0216889	
1.175	0.0213065	
1.176	0.021331	
1.177	0.0211444	
1.178	0.021264	
1.179	0.0213008	
1.180	0.0213748	
1.181	0.0211715	
1.182	0.0207644	
1.183	0.0206678	
1.184	0.0208886	
1.185	0.021086	
1.186	0.0209815	
1.187	0.0209036	
1.188	0.0208758	
1.189	0.020872	
1.190	0.0213605	
1.191	0.0214653	
1.192	0.0214798	
1.193	0.021155	
1.194	0.0208145	
1.195	0.020806	
1.196	0.0209303	
1.197	0.0208182	
1.198	0.0209865	
1.199	0.0209663	
1.200	0.0207887	
1.201	0.0209201	
1.202	0.0210095	
1.203	0.0210173	
1.204	0.02129	
1.205	0.0214158	
1.206	0.0213003	
1.207	0.0214694	
1.208	0.0213993	
1.209	0.0209673	
1.210	0.0207135	
1.211	0.0203174	
1.212	0.0198561	
1.213	0.0198743	
1.214	0.0200502	
1.215	0.0201321	
1.216	0.0200971	
1.217	0.0201053	
1.218	0.0201598	
1.219	0.0203779	
1.220	0.0202954	
1.221	0.020376	
1.222	0.0204178	
1.223	0.0204433	
1.224	0.020568	
1.225	0.020568	
1.226	0.0202786	
1.227	0.0196895	
1.228	0.0193719	
1.229	0.0196556	
1.230	0.0201118	
1.231	0.0201118	
1.232	0.0204685	
1.233	0.0204685	
1.234	0.0207176	
1.235	0.0207176	
1.236	0.0208637	
1.237	0.0208637	
1.238	0.0212259	
1.239	0.0212259	
1.240	0.0212115	
1.241	0.0212115	
1.242	0.0219018	
1.243	0.0219018	
1.244	0.0221672	
1.245	0.0221672	
1.246	0.0215177	
1.247	0.0215177	
1.248	0.0216714	
1.249	0.0215414	
1.250	0.0215414	
1.251	0.0212693	
1.252	0.0212608	
1.253	0.0211442	
1.254	0.0211442	
1.255	0.0214588	
1.256	0.0213321	
1.257	0.0213321	
1.258	0.0209231	
1.259	0.0204338	
1.260	0.0204338	
1.261	0.0207463	
1.262	0.0214989	
1.263	0.021788	
1.264	0.021788	
1.265	0.0215552	
1.266	0.0215552	
1.267	0.0219033	
1.268	0.0222273	
