Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
0.757	0.077168	
0.758	0.077168	
0.759	0.0768221	
0.760	0.0768221	
0.761	0.0775282	
0.762	0.0775282	
0.763	0.0777054	
0.764	0.0777054	
0.765	0.0779789	
0.766	0.0779789	
0.767	0.0793685	
0.768	0.0793685	
0.769	0.0793685	
0.770	0.0800622	
0.771	0.0800622	
0.772	0.0809189	
0.773	0.0812298	
0.774	0.0817964	
0.775	0.0816378	
0.776	0.0820902	
0.777	0.0820902	
0.778	0.082418	
0.779	0.082418	
0.780	0.0830774	
0.781	0.0830276	
0.782	0.0832484	
0.783	0.0835072	
0.784	0.0835072	
0.785	0.0831696	
0.786	0.0832897	
0.787	0.0825959	
0.788	0.0822106	
0.789	0.0820288	
0.790	0.081829	
0.791	0.0812897	
0.792	0.0808703	
0.793	0.0809398	
0.794	0.0800383	
0.795	0.0800383	
0.796	0.0798569	
0.797	0.0798569	
0.798	0.0794979	
0.799	0.0790376	
0.800	0.0795458	
0.801	0.0792397	
0.802	0.0795445	
0.803	0.0796066	
0.804	0.0798735	
0.805	0.0798956	
0.806	0.0802411	
0.807	0.080449	
0.808	0.0809171	
0.809	0.0807355	
0.810	0.0810248	
0.811	0.0812912	
0.812	0.0816558	
0.813	0.0819296	
0.814	0.0825163	
0.815	0.0833108	
0.816	0.0828983	
0.817	0.0833814	
0.818	0.0832938	
0.819	0.08311	
0.820	0.0830333	
0.821	0.083129	
0.822	0.0834652	
0.823	0.0834426	
0.824	0.0835688	
0.825	0.0836429	
0.826	0.0839672	
0.827	0.083247	
0.828	0.0827864	
0.829	0.0826133	
0.830	0.0824509	
0.831	0.0813955	
0.832	0.0811344	
0.833	0.080527	
0.834	0.0800807	
0.835	0.0795154	
0.836	0.0795362	
0.837	0.0793122	
0.838	0.0791761	
0.839	0.0785708	
0.840	0.0786311	
0.841	0.0780023	
0.842	0.07755	
0.843	0.0780928	
0.844	0.0777176	
0.845	0.0774618	
0.846	0.0776536	
0.847	0.0780617	
0.848	0.078913	
0.849	0.0797795	
0.850	0.0799406	
0.851	0.0800346	
0.852	0.0809257	
0.853	0.0807895	
0.854	0.0810277	
0.855	0.0810783	
0.856	0.0818947	
0.857	0.0824859	
0.858	0.0825486	
0.859	0.0827181	
0.860	0.0832187	
0.861	0.0830734	
0.862	0.0830734	
0.863	0.0837372	
0.864	0.083235	
0.865	0.0835402	
0.866	0.0834078	
0.867	0.0831058	
0.868	0.0836736	
0.869	0.0837334	
0.870	0.0824965	
0.871	0.0829202	
0.872	0.0827521	
0.873	0.0821632	
0.874	0.0808979	
0.875	0.080271	
0.876	0.0799864	
0.877	0.0790107	
0.878	0.0788216	
0.879	0.0787361	
0.880	0.0782188	
0.881	0.0785338	
0.882	0.078283	
0.883	0.078249	
0.884	0.0781743	
0.885	0.078344	
0.886	0.0779521	
0.887	0.0784223	
0.888	0.0785419	
0.889	0.0782676	
0.890	0.0789946	
0.891	0.0793224	
0.892	0.0797774	
0.893	0.0802825	
0.894	0.0804742	
0.895	0.0807221	
0.896	0.0811551	
0.897	0.0811803	
0.898	0.0815693	
0.899	0.0815241	
0.900	0.0817425	
0.901	0.0818362	
0.902	0.0820893	
0.903	0.0823626	
0.904	0.0820362	
0.905	0.0824095	
0.906	0.0827093	
0.907	0.0825753	
0.908	0.0819981	
0.909	0.0820132	
0.910	0.0810047	
0.911	0.0808325	
0.912	0.0803552	
0.913	0.0798214	
0.914	0.0793531	
0.915	0.0789722	
0.916	0.0783506	
0.917	0.0780809	
0.918	0.0776471	
0.919	0.0769216	
0.920	0.0769692	
0.921	0.0761353	
0.922	0.0764135	
0.923	0.0759861	
0.924	0.0763417	
0.925	0.0759666	
0.926	0.0760984	
0.927	0.0767182	
0.928	0.0768583	
0.929	0.0769043	
0.930	0.0769495	
0.931	0.0773912	
0.932	0.0779688	
0.933	0.0783351	
0.934	0.0791023	
0.935	0.0794402	
0.936	0.0800629	
0.937	0.0805655	
0.938	0.0811967	
0.939	0.0814691	
0.940	0.0824459	
0.941	0.0829257	
0.942	0.0825661	
0.943	0.0829807	
0.944	0.0827253	
0.945	0.0832101	
0.946	0.0837537	
0.947	0.0838366	
0.948	0.0839333	
0.949	0.0841242	
0.950	0.084484	
0.951	0.0841818	
0.952	0.0837933	
0.953	0.0837229	
0.954	0.0826323	
0.955	0.0822219	
0.956	0.0814905	
0.957	0.0811904	
0.958	0.0813755	
0.959	0.0807408	
0.960	0.0809124	
0.961	0.0800512	
0.962	0.0800512	
0.963	0.0797634	
0.964	0.0793609	
0.965	0.079503	
0.966	0.0790109	
0.967	0.0790484	
0.968	0.0786238	
0.969	0.0791399	
0.970	0.0789838	
0.971	0.0792507	
0.972	0.080427	
0.973	0.080431	
0.974	0.0808059	
0.975	0.0811138	
0.976	0.0814121	
0.977	0.0816269	
0.978	0.0817741	
0.979	0.0820934	
0.980	0.0820855	
0.981	0.0821429	
0.982	0.0822358	
0.983	0.082831	
0.984	0.0828694	
0.985	0.0830987	
0.986	0.0829163	
0.987	0.0834331	
0.988	0.0831645	
0.989	0.0826278	
0.990	0.0820883	
0.991	0.0822786	
0.992	0.0823333	
0.993	0.0820078	
0.994	0.0820046	
0.995	0.0815412	
0.996	0.0811249	
0.997	0.0817265	
0.998	0.0801618	
0.999	0.0798327	
1.000	0.078939	
1.001	0.0785007	
1.002	0.0786315	
1.003	0.0777823	
1.004	0.077504	
1.005	0.0775452	
1.006	0.0777633	
1.007	0.0776498	
1.008	0.0778723	
1.009	0.0779253	
1.010	0.0778485	
1.011	0.0774643	
1.012	0.0777621	
1.013	0.0777876	
1.014	0.0780393	
1.015	0.0785939	
1.016	0.0790777	
1.017	0.079932	
1.018	0.0804852	
1.019	0.0810193	
1.020	0.0811912	
1.021	0.0811098	
1.022	0.0815597	
1.023	0.0820914	
1.024	0.0821036	
1.025	0.0823849	
1.026	0.0829208	
1.027	0.0829476	
1.028	0.0833287	
1.029	0.0840375	
1.030	0.0837541	
1.031	0.0836539	
1.032	0.0839454	
1.033	0.0836518	
1.034	0.083377	
1.035	0.0829563	
1.036	0.0824031	
1.037	0.0823399	
1.038	0.0822107	
1.039	0.0818859	
1.040	0.0814246	
1.041	0.0808084	
1.042	0.0809351	
1.043	0.0804855	
1.044	0.0801031	
1.045	0.0795998	
1.046	0.0795408	
1.047	0.0789564	
1.048	0.0792881	
1.049	0.0787155	
1.050	0.0791576	
1.051	0.0795908	
1.052	0.0795299	
1.053	0.080224	
1.054	0.0800103	
1.055	0.0806118	
1.056	0.0807233	
1.057	0.0809675	
1.058	0.081761	
1.059	0.0818927	
1.060	0.0822249	
1.061	0.0821939	
